Area,Type,Date,Real GDP (Legacy),Real Personal Income per Capita
"Corvallis, OR",MSA,2006-12-31,3307.81,40372.7
"Corvallis, OR",MSA,2007-12-31,3564.994,40001.7
"Corvallis, OR",MSA,2008-12-31,3761.79,40979.5
"Corvallis, OR",MSA,2009-12-31,3669.38,38862.3
"Corvallis, OR",MSA,2010-12-31,3812.3,39477.8
"Corvallis, OR",MSA,2011-12-31,3943.347,40295.0
"Corvallis, OR",MSA,2012-12-31,3895.46,39500.5
"Corvallis, OR",MSA,2013-12-31,3740.567,38907.9
"Corvallis, OR",MSA,2014-12-31,3718.874,40106.1
"Corvallis, OR",MSA,2015-12-31,3751.453,41198.0
"Corvallis, OR",MSA,2016-12-31,3872.863,42233.5
"Corvallis, OR",MSA,2017-12-31,4003.929,42283.5
"Corvallis, OR",MSA,2018-12-31,4221.079,43825.7
"Corvallis, OR",MSA,2019-12-31,4270.422,45141.3
"Corvallis, OR",MSA,2020-12-31,4230.357,47775.4
"Corvallis, OR",MSA,2021-12-31,4432.827,50111.7
"Corvallis, OR",MSA,2022-12-31,,47676.9
"Crestview-Fort Walton Beach-Destin, FL",MSA,2001-12-31,8704.456,38160.3
"Crestview-Fort Walton Beach-Destin, FL",MSA,2002-12-31,9404.356,39784.0
"Crestview-Fort Walton Beach-Destin, FL",MSA,2003-12-31,10209.968,42205.1
"Crestview-Fort Walton Beach-Destin, FL",MSA,2004-12-31,11300.582,43461.2
"Crestview-Fort Walton Beach-Destin, FL",MSA,2005-12-31,12099.137,44647.5
"Crestview-Fort Walton Beach-Destin, FL",MSA,2006-12-31,12101.146,45687.3
"Crestview-Fort Walton Beach-Destin, FL",MSA,2007-12-31,12003.871,45739.7
"Crestview-Fort Walton Beach-Destin, FL",MSA,2008-12-31,11362.125,44677.3
"Crestview-Fort Walton Beach-Destin, FL",MSA,2009-12-31,10895.677,43458.8
"Crestview-Fort Walton Beach-Destin, FL",MSA,2010-12-31,10714.721,45160.5
"Crestview-Fort Walton Beach-Destin, FL",MSA,2011-12-31,10784.404,45205.4
"Crestview-Fort Walton Beach-Destin, FL",MSA,2012-12-31,11359.563,46111.5
"Crestview-Fort Walton Beach-Destin, FL",MSA,2013-12-31,11639.891,44868.8
"Crestview-Fort Walton Beach-Destin, FL",MSA,2014-12-31,11814.713,45919.3
"Crestview-Fort Walton Beach-Destin, FL",MSA,2015-12-31,12090.04,47437.1
"Crestview-Fort Walton Beach-Destin, FL",MSA,2016-12-31,12565.789,48495.4
"Crestview-Fort Walton Beach-Destin, FL",MSA,2017-12-31,12969.091,49951.2
"Crestview-Fort Walton Beach-Destin, FL",MSA,2018-12-31,13344.479,51532.9
"Crestview-Fort Walton Beach-Destin, FL",MSA,2019-12-31,14089.517,54048.8
"Crestview-Fort Walton Beach-Destin, FL",MSA,2020-12-31,14314.222,56306.2
"Crestview-Fort Walton Beach-Destin, FL",MSA,2021-12-31,15554.414,60834.1
"Crestview-Fort Walton Beach-Destin, FL",MSA,2022-12-31,,58443.9
"Cumberland, MD-WV",MSA,2001-12-31,3231.02,32865.6
"Cumberland, MD-WV",MSA,2002-12-31,3263.568,33937.9
"Cumberland, MD-WV",MSA,2003-12-31,3228.64,34394.6
"Cumberland, MD-WV",MSA,2004-12-31,3209.455,34552.6
"Cumberland, MD-WV",MSA,2005-12-31,3185.392,33102.7
"Cumberland, MD-WV",MSA,2006-12-31,3161.442,31913.5
"Cumberland, MD-WV",MSA,2007-12-31,3134.301,31777.6
"Cumberland, MD-WV",MSA,2008-12-31,3239.92,32951.7
"Cumberland, MD-WV",MSA,2009-12-31,3229.069,33835.3
"Cumberland, MD-WV",MSA,2010-12-31,3442.707,34570.9
"Cumberland, MD-WV",MSA,2011-12-31,3426.666,34878.2
"Cumberland, MD-WV",MSA,2012-12-31,3403.834,34939.1
"Cumberland, MD-WV",MSA,2013-12-31,3312.586,34786.1
"Cumberland, MD-WV",MSA,2014-12-31,3304.001,35760.9
"Cumberland, MD-WV",MSA,2015-12-31,3357.595,36885.7
"Cumberland, MD-WV",MSA,2016-12-31,3505.168,38154.5
"Cumberland, MD-WV",MSA,2017-12-31,3457.791,38659.5
"Cumberland, MD-WV",MSA,2018-12-31,3503.978,39468.7
"Cumberland, MD-WV",MSA,2019-12-31,3493.323,40419.4
"Cumberland, MD-WV",MSA,2020-12-31,3263.935,43517.6
"Cumberland, MD-WV",MSA,2021-12-31,3283.98,44038.8
"Cumberland, MD-WV",MSA,2022-12-31,,40513.8
"Dallas-Fort Worth-Arlington, TX",MSA,2001-12-31,273531.523,45890.9
"Dallas-Fort Worth-Arlington, TX",MSA,2002-12-31,281690.659,44806.4
"Dallas-Fort Worth-Arlington, TX",MSA,2003-12-31,285517.893,44113.5
"Dallas-Fort Worth-Arlington, TX",MSA,2004-12-31,302019.26,44047.0
"Dallas-Fort Worth-Arlington, TX",MSA,2005-12-31,317440.735,45676.6
"Dallas-Fort Worth-Arlington, TX",MSA,2006-12-31,342705.521,47485.1
"Dallas-Fort Worth-Arlington, TX",MSA,2007-12-31,354614.438,47864.4
"Dallas-Fort Worth-Arlington, TX",MSA,2008-12-31,357232.392,49310.6
"Dallas-Fort Worth-Arlington, TX",MSA,2009-12-31,346156.191,45239.8
"Dallas-Fort Worth-Arlington, TX",MSA,2010-12-31,352860.506,46023.4
"Dallas-Fort Worth-Arlington, TX",MSA,2011-12-31,365601.169,49162.4
"Dallas-Fort Worth-Arlington, TX",MSA,2012-12-31,377846.407,49731.3
"Dallas-Fort Worth-Arlington, TX",MSA,2013-12-31,388536.307,49693.7
"Dallas-Fort Worth-Arlington, TX",MSA,2014-12-31,402787.824,51633.3
"Dallas-Fort Worth-Arlington, TX",MSA,2015-12-31,422048.089,52231.9
"Dallas-Fort Worth-Arlington, TX",MSA,2016-12-31,435497.728,52349.0
"Dallas-Fort Worth-Arlington, TX",MSA,2017-12-31,450467.241,53995.6
"Dallas-Fort Worth-Arlington, TX",MSA,2018-12-31,469741.026,55991.3
"Dallas-Fort Worth-Arlington, TX",MSA,2019-12-31,486572.16,57396.5
"Dallas-Fort Worth-Arlington, TX",MSA,2020-12-31,480618.181,58949.3
"Dallas-Fort Worth-Arlington, TX",MSA,2021-12-31,513979.216,62334.0
"Dallas-Fort Worth-Arlington, TX",MSA,2022-12-31,,60747.3
"Dalton, GA",MSA,2001-12-31,5779.365,34284.5
"Dalton, GA",MSA,2002-12-31,6040.699,34260.5
"Dalton, GA",MSA,2003-12-31,6117.093,34317.4
"Dalton, GA",MSA,2004-12-31,6812.153,33908.9
"Dalton, GA",MSA,2005-12-31,7115.345,32251.6
"Dalton, GA",MSA,2006-12-31,7037.943,31496.2
"Dalton, GA",MSA,2007-12-31,6991.097,31124.6
"Dalton, GA",MSA,2008-12-31,6641.067,29999.5
"Dalton, GA",MSA,2009-12-31,5987.314,28405.7
"Dalton, GA",MSA,2010-12-31,5721.066,28544.7
"Dalton, GA",MSA,2011-12-31,5773.22,28826.4
"Dalton, GA",MSA,2012-12-31,5974.576,29285.1
"Dalton, GA",MSA,2013-12-31,5901.604,30269.3
"Dalton, GA",MSA,2014-12-31,6058.659,31909.7
"Dalton, GA",MSA,2015-12-31,6246.707,33942.3
"Dalton, GA",MSA,2016-12-31,6477.648,34276.4
"Dalton, GA",MSA,2017-12-31,6485.431,34357.8
"Dalton, GA",MSA,2018-12-31,6405.541,35524.4
"Dalton, GA",MSA,2019-12-31,6416.54,36416.1
"Dalton, GA",MSA,2020-12-31,6256.72,38450.3
"Dalton, GA",MSA,2021-12-31,6689.497,39206.1
"Dalton, GA",MSA,2022-12-31,,37132.0
"Danville, IL",MSA,2001-12-31,2830.502,31187.7
"Danville, IL",MSA,2002-12-31,2928.942,31473.2
"Danville, IL",MSA,2003-12-31,3049.688,32886.3
"Danville, IL",MSA,2004-12-31,3185.689,33007.5
"Danville, IL",MSA,2005-12-31,3119.654,32104.5
"Danville, IL",MSA,2006-12-31,3246.385,32468.8
"Danville, IL",MSA,2007-12-31,3212.199,32959.4
"Danville, IL",MSA,2008-12-31,3230.933,34443.1
"Danville, IL",MSA,2009-12-31,3037.577,34534.6
"Danville, IL",MSA,2010-12-31,3034.548,35483.8
"Danville, IL",MSA,2011-12-31,3071.758,36508.1
"Danville, IL",MSA,2012-12-31,3131.054,35889.4
"Danville, IL",MSA,2013-12-31,3153.906,36710.3
"Danville, IL",MSA,2014-12-31,3100.438,36135.7
"Danville, IL",MSA,2015-12-31,3026.74,36709.4
"Danville, IL",MSA,2016-12-31,2976.307,36749.6
"Danville, IL",MSA,2017-12-31,3014.231,37372.9
"Danville, IL",MSA,2018-12-31,3005.674,37848.9
"Danville, IL",MSA,2019-12-31,3005.642,38450.3
"Danville, IL",MSA,2020-12-31,2925.344,42315.0
"Danville, IL",MSA,2021-12-31,3024.701,44907.4
"Danville, IL",MSA,2022-12-31,,42316.9
"Daphne-Fairhope-Foley, AL",MSA,2001-12-31,4007.706,36151.0
"Daphne-Fairhope-Foley, AL",MSA,2002-12-31,4193.288,36195.7
"Daphne-Fairhope-Foley, AL",MSA,2003-12-31,4426.472,36415.3
"Daphne-Fairhope-Foley, AL",MSA,2004-12-31,4912.303,38421.5
"Daphne-Fairhope-Foley, AL",MSA,2005-12-31,5502.688,39584.6
"Daphne-Fairhope-Foley, AL",MSA,2006-12-31,5673.657,41420.7
"Daphne-Fairhope-Foley, AL",MSA,2007-12-31,5852.051,41815.7
"Daphne-Fairhope-Foley, AL",MSA,2008-12-31,5569.57,40618.9
"Daphne-Fairhope-Foley, AL",MSA,2009-12-31,5328.816,39769.2
"Daphne-Fairhope-Foley, AL",MSA,2010-12-31,5381.575,40654.1
"Daphne-Fairhope-Foley, AL",MSA,2011-12-31,5372.338,40996.6
"Daphne-Fairhope-Foley, AL",MSA,2012-12-31,5426.597,40521.4
"Daphne-Fairhope-Foley, AL",MSA,2013-12-31,5678.991,40121.4
"Daphne-Fairhope-Foley, AL",MSA,2014-12-31,5775.601,40771.8
"Daphne-Fairhope-Foley, AL",MSA,2015-12-31,5992.794,42654.0
"Daphne-Fairhope-Foley, AL",MSA,2016-12-31,6266.434,43763.3
"Daphne-Fairhope-Foley, AL",MSA,2017-12-31,6430.406,44497.5
"Daphne-Fairhope-Foley, AL",MSA,2018-12-31,6786.933,44932.1
"Daphne-Fairhope-Foley, AL",MSA,2019-12-31,7132.205,46284.4
"Daphne-Fairhope-Foley, AL",MSA,2020-12-31,7142.139,48960.6
"Daphne-Fairhope-Foley, AL",MSA,2021-12-31,7830.237,51251.3
"Daphne-Fairhope-Foley, AL",MSA,2022-12-31,,48902.1
"Davenport-Moline-Rock Island, IA-IL",MSA,2001-12-31,16881.911,38252.0
"Davenport-Moline-Rock Island, IA-IL",MSA,2002-12-31,16804.058,38515.9
"Davenport-Moline-Rock Island, IA-IL",MSA,2003-12-31,17284.241,39130.4
"Davenport-Moline-Rock Island, IA-IL",MSA,2004-12-31,18335.362,41340.1
"Davenport-Moline-Rock Island, IA-IL",MSA,2005-12-31,18766.845,41321.4
"Davenport-Moline-Rock Island, IA-IL",MSA,2006-12-31,18827.676,42254.0
"Davenport-Moline-Rock Island, IA-IL",MSA,2007-12-31,19035.797,43489.5
"Davenport-Moline-Rock Island, IA-IL",MSA,2008-12-31,19509.878,44908.7
"Davenport-Moline-Rock Island, IA-IL",MSA,2009-12-31,18638.154,43777.3
"Davenport-Moline-Rock Island, IA-IL",MSA,2010-12-31,19257.302,44217.8
"Davenport-Moline-Rock Island, IA-IL",MSA,2011-12-31,19909.37,45565.9
"Davenport-Moline-Rock Island, IA-IL",MSA,2012-12-31,20552.256,45357.0
"Davenport-Moline-Rock Island, IA-IL",MSA,2013-12-31,19918.013,45008.1
"Davenport-Moline-Rock Island, IA-IL",MSA,2014-12-31,19955.294,44553.9
"Davenport-Moline-Rock Island, IA-IL",MSA,2015-12-31,19593.979,45247.1
"Davenport-Moline-Rock Island, IA-IL",MSA,2016-12-31,19324.537,45651.3
"Davenport-Moline-Rock Island, IA-IL",MSA,2017-12-31,19534.19,46512.0
"Davenport-Moline-Rock Island, IA-IL",MSA,2018-12-31,19483.487,46809.7
"Davenport-Moline-Rock Island, IA-IL",MSA,2019-12-31,19676.631,46787.7
"Davenport-Moline-Rock Island, IA-IL",MSA,2020-12-31,19457.007,49544.8
"Davenport-Moline-Rock Island, IA-IL",MSA,2021-12-31,20300.431,51454.9
"Davenport-Moline-Rock Island, IA-IL",MSA,2022-12-31,,48853.2
"Dayton-Kettering, OH",MSA,2001-12-31,35306.055,39934.7
"Dayton-Kettering, OH",MSA,2002-12-31,36172.04,39954.1
"Dayton-Kettering, OH",MSA,2003-12-31,36771.685,39889.9
"Dayton-Kettering, OH",MSA,2004-12-31,37761.693,39852.1
"Dayton-Kettering, OH",MSA,2005-12-31,38163.574,39454.1
"Dayton-Kettering, OH",MSA,2006-12-31,38020.717,40461.9
"Dayton-Kettering, OH",MSA,2007-12-31,37172.888,40600.5
"Dayton-Kettering, OH",MSA,2008-12-31,36197.118,40527.3
"Dayton-Kettering, OH",MSA,2009-12-31,34207.854,39913.9
"Dayton-Kettering, OH",MSA,2010-12-31,35095.174,40147.3
"Dayton-Kettering, OH",MSA,2011-12-31,36090.99,41358.4
"Dayton-Kettering, OH",MSA,2012-12-31,35901.811,41453.2
"Dayton-Kettering, OH",MSA,2013-12-31,35993.744,41275.7
"Dayton-Kettering, OH",MSA,2014-12-31,36359.63,42307.6
"Dayton-Kettering, OH",MSA,2015-12-31,36693.213,43802.3
"Dayton-Kettering, OH",MSA,2016-12-31,37232.925,44209.2
"Dayton-Kettering, OH",MSA,2017-12-31,38383.981,45295.2
"Dayton-Kettering, OH",MSA,2018-12-31,39177.37,45926.8
"Dayton-Kettering, OH",MSA,2019-12-31,40258.026,46757.1
"Dayton-Kettering, OH",MSA,2020-12-31,39372.946,49922.6
"Dayton-Kettering, OH",MSA,2021-12-31,41276.786,51197.5
"Dayton-Kettering, OH",MSA,2022-12-31,,48661.2
"Decatur, AL",MSA,2001-12-31,4866.179,32536.1
"Decatur, AL",MSA,2002-12-31,4807.082,32190.5
"Decatur, AL",MSA,2003-12-31,5193.484,33010.2
"Decatur, AL",MSA,2004-12-31,5878.504,34088.3
"Decatur, AL",MSA,2005-12-31,5551.604,34192.6
"Decatur, AL",MSA,2006-12-31,5634.553,34620.4
"Decatur, AL",MSA,2007-12-31,5815.82,35140.7
"Decatur, AL",MSA,2008-12-31,5618.039,35130.3
"Decatur, AL",MSA,2009-12-31,5503.37,34324.2
"Decatur, AL",MSA,2010-12-31,5566.129,34600.7
"Decatur, AL",MSA,2011-12-31,5363.741,34270.2
"Decatur, AL",MSA,2012-12-31,5371.275,34347.3
"Decatur, AL",MSA,2013-12-31,5388.952,34651.5
"Decatur, AL",MSA,2014-12-31,5443.952,35494.4
"Decatur, AL",MSA,2015-12-31,5334.927,35979.9
"Decatur, AL",MSA,2016-12-31,5428.838,35651.5
"Decatur, AL",MSA,2017-12-31,5494.008,36198.0
"Decatur, AL",MSA,2018-12-31,5582.778,36904.1
"Decatur, AL",MSA,2019-12-31,5628.198,38114.1
"Decatur, AL",MSA,2020-12-31,5688.873,39731.8
"Decatur, AL",MSA,2021-12-31,5854.989,41619.7
"Decatur, AL",MSA,2022-12-31,,38964.5
"Decatur, IL",MSA,2001-12-31,5571.513,40022.8
"Decatur, IL",MSA,2002-12-31,5573.614,39905.5
"Decatur, IL",MSA,2003-12-31,5656.991,38926.4
"Decatur, IL",MSA,2004-12-31,5837.223,39776.3
"Decatur, IL",MSA,2005-12-31,5922.448,39570.7
"Decatur, IL",MSA,2006-12-31,5973.383,40687.8
"Decatur, IL",MSA,2007-12-31,6131.875,42257.1
"Decatur, IL",MSA,2008-12-31,6464.974,43397.1
"Decatur, IL",MSA,2009-12-31,6428.163,43429.9
"Decatur, IL",MSA,2010-12-31,6493.232,43143.0
"Decatur, IL",MSA,2011-12-31,6613.363,44432.5
"Decatur, IL",MSA,2012-12-31,6476.234,43652.6
"Decatur, IL",MSA,2013-12-31,6954.656,44170.3
"Decatur, IL",MSA,2014-12-31,7176.098,44935.9
"Decatur, IL",MSA,2015-12-31,7356.235,44686.8
"Decatur, IL",MSA,2016-12-31,6873.997,44568.9
"Decatur, IL",MSA,2017-12-31,6130.893,44742.3
"Decatur, IL",MSA,2018-12-31,6032.02,46245.2
"Decatur, IL",MSA,2019-12-31,5954.333,45684.5
"Decatur, IL",MSA,2020-12-31,5914.362,49193.9
"Decatur, IL",MSA,2021-12-31,6365.709,51776.5
"Decatur, IL",MSA,2022-12-31,,48925.5
Delaware,State,2001-12-31,58372.7,49025.3
Delaware,State,2002-12-31,56534.5,49363.6
Delaware,State,2003-12-31,57300.0,48765.2
Delaware,State,2004-12-31,60069.9,48659.5
Delaware,State,2005-12-31,59335.1,47649.3
Delaware,State,2006-12-31,60624.3,48242.6
Delaware,State,2007-12-31,60477.9,47962.7
Delaware,State,2008-12-31,58655.7,46264.2
Delaware,State,2009-12-31,61517.7,46171.2
Delaware,State,2010-12-31,60577.2,45408.3
Delaware,State,2011-12-31,62919.3,47176.2
Delaware,State,2012-12-31,62354.6,46305.7
Delaware,State,2013-12-31,60235.8,45883.6
Delaware,State,2014-12-31,64940.1,46709.1
Delaware,State,2015-12-31,66793.5,48555.3
Delaware,State,2016-12-31,63001.3,49033.3
Delaware,State,2017-12-31,60357.5,50002.2
Delaware,State,2018-12-31,61425.1,51617.6
Delaware,State,2019-12-31,64143.5,51921.8
Delaware,State,2020-12-31,62281.8,53307.6
Delaware,State,2021-12-31,64404.7,54026.3
Delaware,State,2022-12-31,,54500.1
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2001-12-31,13431.011,34149.1
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2002-12-31,14518.03,34679.1
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2003-12-31,15702.57,35402.9
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2004-12-31,17111.921,36521.7
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2005-12-31,17705.385,37120.2
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2006-12-31,18270.697,37964.4
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2007-12-31,18610.999,38386.7
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2008-12-31,17494.319,37943.2
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2009-12-31,16290.252,36061.8
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2010-12-31,16179.129,37172.6
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2011-12-31,16015.3,37326.4
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2012-12-31,16342.754,37778.5
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2013-12-31,16367.045,37308.5
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2014-12-31,16837.611,38309.3
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2015-12-31,17245.094,39550.5
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2016-12-31,17956.487,40512.3
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2017-12-31,18552.145,41732.7
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2018-12-31,19063.703,42697.2
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2019-12-31,19358.796,45012.2
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2020-12-31,19297.316,46905.4
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2021-12-31,20632.727,49042.7
"Deltona-Daytona Beach-Ormond Beach, FL",MSA,2022-12-31,,47196.3
"Denver-Aurora-Lakewood, CO",MSA,2001-12-31,134531.914,51385.9
"Denver-Aurora-Lakewood, CO",MSA,2002-12-31,134766.071,49980.0
"Denver-Aurora-Lakewood, CO",MSA,2003-12-31,135055.202,49172.5
"Denver-Aurora-Lakewood, CO",MSA,2004-12-31,135615.352,49180.2
"Denver-Aurora-Lakewood, CO",MSA,2005-12-31,141128.01,50243.0
"Denver-Aurora-Lakewood, CO",MSA,2006-12-31,143493.648,52130.5
"Denver-Aurora-Lakewood, CO",MSA,2007-12-31,149694.436,52727.1
"Denver-Aurora-Lakewood, CO",MSA,2008-12-31,149718.206,52585.3
"Denver-Aurora-Lakewood, CO",MSA,2009-12-31,145069.957,48801.1
"Denver-Aurora-Lakewood, CO",MSA,2010-12-31,147943.711,48554.5
"Denver-Aurora-Lakewood, CO",MSA,2011-12-31,150562.51,51326.8
"Denver-Aurora-Lakewood, CO",MSA,2012-12-31,154899.048,52625.5
"Denver-Aurora-Lakewood, CO",MSA,2013-12-31,161006.895,53984.2
"Denver-Aurora-Lakewood, CO",MSA,2014-12-31,167765.135,56968.0
"Denver-Aurora-Lakewood, CO",MSA,2015-12-31,176211.434,57248.2
"Denver-Aurora-Lakewood, CO",MSA,2016-12-31,180035.909,56067.3
"Denver-Aurora-Lakewood, CO",MSA,2017-12-31,185671.339,58947.2
"Denver-Aurora-Lakewood, CO",MSA,2018-12-31,193775.633,62259.5
"Denver-Aurora-Lakewood, CO",MSA,2019-12-31,202972.799,65274.6
"Denver-Aurora-Lakewood, CO",MSA,2020-12-31,200471.232,68347.6
"Denver-Aurora-Lakewood, CO",MSA,2021-12-31,214520.784,72878.0
"Denver-Aurora-Lakewood, CO",MSA,2022-12-31,,73066.4
"Des Moines-West Des Moines, IA",MSA,2001-12-31,28301.518,43765.4
"Des Moines-West Des Moines, IA",MSA,2002-12-31,28636.667,44053.3
"Des Moines-West Des Moines, IA",MSA,2003-12-31,31027.401,43986.2
"Des Moines-West Des Moines, IA",MSA,2004-12-31,34069.625,45790.8
"Des Moines-West Des Moines, IA",MSA,2005-12-31,36676.585,45741.8
"Des Moines-West Des Moines, IA",MSA,2006-12-31,36291.377,46834.9
"Des Moines-West Des Moines, IA",MSA,2007-12-31,40100.184,47300.6
"Des Moines-West Des Moines, IA",MSA,2008-12-31,36020.816,47543.1
"Des Moines-West Des Moines, IA",MSA,2009-12-31,35560.977,46345.3
"Des Moines-West Des Moines, IA",MSA,2010-12-31,36151.551,46630.1
"Des Moines-West Des Moines, IA",MSA,2011-12-31,36229.656,46866.1
"Des Moines-West Des Moines, IA",MSA,2012-12-31,38521.007,48342.7
"Des Moines-West Des Moines, IA",MSA,2013-12-31,37500.081,47552.4
"Des Moines-West Des Moines, IA",MSA,2014-12-31,41897.403,49101.3
"Des Moines-West Des Moines, IA",MSA,2015-12-31,45259.208,50921.8
"Des Moines-West Des Moines, IA",MSA,2016-12-31,46488.366,51495.8
"Des Moines-West Des Moines, IA",MSA,2017-12-31,45836.346,51753.8
"Des Moines-West Des Moines, IA",MSA,2018-12-31,46362.016,52162.6
"Des Moines-West Des Moines, IA",MSA,2019-12-31,47444.348,52857.3
"Des Moines-West Des Moines, IA",MSA,2020-12-31,47819.326,55687.0
"Des Moines-West Des Moines, IA",MSA,2021-12-31,50799.551,57982.5
"Des Moines-West Des Moines, IA",MSA,2022-12-31,,55497.8
"Detroit-Warren-Dearborn, MI",MSA,2001-12-31,220103.043,46339.9
"Detroit-Warren-Dearborn, MI",MSA,2002-12-31,225105.49,45234.0
"Detroit-Warren-Dearborn, MI",MSA,2003-12-31,229156.545,45212.2
"Detroit-Warren-Dearborn, MI",MSA,2004-12-31,230222.174,45004.2
"Detroit-Warren-Dearborn, MI",MSA,2005-12-31,234960.445,44737.7
"Detroit-Warren-Dearborn, MI",MSA,2006-12-31,228600.425,44162.6
"Detroit-Warren-Dearborn, MI",MSA,2007-12-31,226462.359,44543.3
"Detroit-Warren-Dearborn, MI",MSA,2008-12-31,210963.434,43978.3
"Detroit-Warren-Dearborn, MI",MSA,2009-12-31,187251.972,41734.8
"Detroit-Warren-Dearborn, MI",MSA,2010-12-31,199338.084,42247.4
"Detroit-Warren-Dearborn, MI",MSA,2011-12-31,207487.664,43993.1
"Detroit-Warren-Dearborn, MI",MSA,2012-12-31,214466.104,44872.5
"Detroit-Warren-Dearborn, MI",MSA,2013-12-31,218446.099,44432.6
"Detroit-Warren-Dearborn, MI",MSA,2014-12-31,221199.625,45714.1
"Detroit-Warren-Dearborn, MI",MSA,2015-12-31,224592.455,48369.0
"Detroit-Warren-Dearborn, MI",MSA,2016-12-31,228598.751,48931.5
"Detroit-Warren-Dearborn, MI",MSA,2017-12-31,230336.858,49308.8
"Detroit-Warren-Dearborn, MI",MSA,2018-12-31,234506.268,50397.0
"Detroit-Warren-Dearborn, MI",MSA,2019-12-31,233889.316,51060.7
"Detroit-Warren-Dearborn, MI",MSA,2020-12-31,222348.141,54381.0
"Detroit-Warren-Dearborn, MI",MSA,2021-12-31,241602.714,55492.7
"Detroit-Warren-Dearborn, MI",MSA,2022-12-31,,52844.7
District of Columbia,State,2001-12-31,88440.7,59505.6
District of Columbia,State,2002-12-31,91141.5,59147.7
District of Columbia,State,2003-12-31,92921.0,59026.7
District of Columbia,State,2004-12-31,97463.5,62617.6
District of Columbia,State,2005-12-31,99480.7,64152.3
District of Columbia,State,2006-12-31,99805.5,65589.7
District of Columbia,State,2007-12-31,102738.7,68538.0
District of Columbia,State,2008-12-31,106768.9,67970.6
District of Columbia,State,2009-12-31,105893.9,67487.7
District of Columbia,State,2010-12-31,109986.5,69804.4
District of Columbia,State,2011-12-31,111646.5,72141.4
District of Columbia,State,2012-12-31,112157.0,71370.9
District of Columbia,State,2013-12-31,112332.4,69976.3
District of Columbia,State,2014-12-31,114553.6,72554.8
District of Columbia,State,2015-12-31,116808.4,76802.9
District of Columbia,State,2016-12-31,119644.3,78805.5
District of Columbia,State,2017-12-31,120759.4,79534.6
District of Columbia,State,2018-12-31,123680.5,80603.8
District of Columbia,State,2019-12-31,124597.2,80797.7
District of Columbia,State,2020-12-31,122485.3,85729.3
District of Columbia,State,2021-12-31,126983.0,89446.6
District of Columbia,State,2022-12-31,,82702.4
"Dothan, AL",MSA,2001-12-31,4593.071,33430.4
"Dothan, AL",MSA,2002-12-31,4808.773,33950.7
"Dothan, AL",MSA,2003-12-31,4870.437,34017.9
"Dothan, AL",MSA,2004-12-31,5049.534,35228.1
"Dothan, AL",MSA,2005-12-31,5177.562,36053.6
"Dothan, AL",MSA,2006-12-31,5280.845,36626.8
"Dothan, AL",MSA,2007-12-31,5276.747,37395.1
"Dothan, AL",MSA,2008-12-31,5101.115,36778.4
"Dothan, AL",MSA,2009-12-31,4946.852,36388.9
"Dothan, AL",MSA,2010-12-31,4928.718,37210.1
"Dothan, AL",MSA,2011-12-31,4942.643,37397.7
"Dothan, AL",MSA,2012-12-31,5017.405,36833.9
"Dothan, AL",MSA,2013-12-31,5226.111,36652.0
"Dothan, AL",MSA,2014-12-31,5286.578,37214.1
"Dothan, AL",MSA,2015-12-31,5378.03,38456.3
"Dothan, AL",MSA,2016-12-31,5624.726,38884.7
"Dothan, AL",MSA,2017-12-31,5744.983,39117.5
"Dothan, AL",MSA,2018-12-31,5763.744,39840.7
"Dothan, AL",MSA,2019-12-31,5875.975,41096.6
"Dothan, AL",MSA,2020-12-31,5820.264,43710.3
"Dothan, AL",MSA,2021-12-31,6056.414,45490.3
"Dothan, AL",MSA,2022-12-31,,42641.7
"Dover, DE",MSA,2001-12-31,5751.642,35768.3
"Dover, DE",MSA,2002-12-31,5892.618,36863.4
"Dover, DE",MSA,2003-12-31,6083.096,37798.3
"Dover, DE",MSA,2004-12-31,6714.274,38644.4
"Dover, DE",MSA,2005-12-31,6699.298,37936.5
"Dover, DE",MSA,2006-12-31,6833.742,38469.4
"Dover, DE",MSA,2007-12-31,6856.934,38301.9
"Dover, DE",MSA,2008-12-31,6867.954,37573.2
"Dover, DE",MSA,2009-12-31,7169.83,38956.7
"Dover, DE",MSA,2010-12-31,6973.931,37811.4
